2010,7,Rice,24,UTEP,44
2010,7,San Diego State,21,BYU,24
2010,7,San Jose State,13,Nevada,35
2010,7,Syracuse,13,South Florida,9
2010,7,Temple,17,Northern Illinois,31
2010,7,Tennessee,14,Georgia,41
2010,7,Toledo,14,Boise State,57
2010,7,Tulsa,18,SMU,21
2010,7,UCF,35,Marshall,14
2010,7,UCLA,7,California,35
2010,7,UNLV,10,West Virginia,49
2010,7,USC,35,Stanford,37
2010,7,Utah,68,Iowa State,27
2010,7,Utah State,6,Louisiana Tech,24
2010,7,Virginia,21,Georgia Tech,33
2010,7,Western Kentucky,21,FIU,28
2010,7,Western Michigan,45,Ball State,16
2010,7,Wyoming,0,Texas Christian,45
2010,8,Air Force,25,San Diego State,27
2010,8,Akron,10,Ohio,38
2010,8,Arizona,24,Washington State,7
2010,8,Arkansas,43,Auburn,65
2010,8,Arkansas State,34,Indiana,36
2010,8,Army,20,Rutgers,23
2010,8,BYU,3,Texas Christian,31
2010,8,Baylor,31,Colorado,25
2010,8,Boise State,48,San Jose State,0
2010,8,Boston College,19,Florida State,24
2010,8,Bowling Green,27,Temple,28
2010,8,Buffalo,14,Northern Illinois,45
2010,8,California,14,USC,48
2010,8,Cincinnati,35,Louisville,27
2010,8,Eastern Michigan,41,Ball State,38
2010,8,FIU,34,North Texas,10
2010,8,Houston,31,Rice,34
2010,8,Idaho,35,Louisiana Tech,48
2010,8,Illinois,6,Michigan State,26
2010,8,Iowa,38,Michigan,28
2010,8,Iowa State,0,Oklahoma,52
2010,8,Kansas State,59,Kansas,7
2010,8,Kent State,21,Toledo,34
2010,8,Louisiana-Lafayette,24,Troy,31
2010,8,Louisiana-Monroe,35,Western Kentucky,30
2010,8,Maryland,7,Clemson,31
2010,8,McNeese State,10,LSU,32
2010,8,Miami,27,Central Michigan,20
2010,8,Miami,28,Duke,13
2010,8,Middle Tennessee State,14,Georgia Tech,42
2010,8,Minnesota,17,Purdue,28
2010,8,Mississippi,10,Alabama,23
2010,8,Mississippi State,10,Florida,7
2010,8,Missouri,30,Texas A&M,9
2010,8,Nevada,21,Hawaii,27
2010,8,New Mexico State,10,Fresno State,33
2010,8,North Carolina,44,Virginia,10
2010,8,North Carolina State,27,East Carolina,33
2010,8,Ohio State,18,Wisconsin,31
2010,8,Oklahoma State,34,Texas Tech,17
2010,8,Oregon State,34,Washington,35
2010,8,Pittsburgh,45,Syracuse,14
2010,8,SMU,21,Navy,28
2010,8,South Carolina,28,Kentucky,31
2010,8,South Florida,6,West Virginia,20
2010,8,Southern Mississippi,41,Memphis,19
2010,8,Texas,20,Nebraska,13
2010,8,Tulane,24,Tulsa,52
2010,8,UNLV,10,Colorado State,43
2010,8,UTEP,6,UAB,21
2010,8,Utah,30,Wyoming,6
2010,8,Vanderbilt,0,Georgia,43
2010,8,Wake Forest,21,Virginia Tech,52
2010,8,Western Michigan,20,Notre Dame,44
2010,9,Air Force,7,Texas Christian,38
2010,9,Alabama,41,Tennessee,10
2010,9,Arizona State,17,California,50
2010,9,Ball State,24,Toledo,31
2010,9,Central Michigan,7,Northern Illinois,33
2010,9,Colorado State,6,Utah,59
2010,9,Connecticut,0,Louisville,26
2010,9,Duke,7,Virginia Tech,44
2010,9,Eastern Michigan,21,Virginia,48
2010,9,Florida Atlantic,16,Arkansas State,37
2010,9,Fresno State,33,San Jose State,18
2010,9,Georgia,44,Kentucky,31
2010,9,Georgia Tech,13,Clemson,27
2010,9,Hawaii,45,Utah State,7
2010,9,Houston,45,SMU,20
2010,9,Indiana,13,Illinois,43
2010,9,Iowa State,28,Texas,21
2010,9,Kansas State,42,Baylor,47
2010,9,Kent State,30,Bowling Green,6
2010,9,LSU,17,Auburn,24
2010,9,Louisiana Tech,20,Boise State,49
2010,9,Louisiana-Monroe,10,Middle Tennessee State,38
2010,9,Marshall,10,East Carolina,37
2010,9,Maryland,24,Boston College,21
2010,9,Michigan State,35,Northwestern,27
2010,9,Mississippi,24,Arkansas,38
2010,9,Nebraska,51,Oklahoma State,41
2010,9,New Mexico State,14,Idaho,37
2010,9,North Carolina,10,Miami,33
2010,9,Notre Dame,17,Navy,35
2010,9,Ohio,34,Miami,13
2010,9,Oklahoma,27,Missouri,36
2010,9,Penn State,33,Minnesota,21
2010,9,Purdue,0,Ohio State,49
2010,9,Rice,14,UCF,41
2010,9,Rutgers,21,Pittsburgh,41
2010,9,San Diego State,30,New Mexico,20
2010,9,South Carolina,21,Vanderbilt,7
2010,9,South Florida,38,Cincinnati,30
2010,9,Syracuse,19,West Virginia,14
2010,9,Temple,42,Buffalo,0
